order_id,order_item_id,product_id,seller_id,price,freight_value,total_order_value
ORD219539,2,PROD11074,SELL1624,75,5,80
ORD241296,3,PROD11570,SELL8101,75,5,80
ORD224630,4,PROD11138,SELL4696,10,0,10
ORD211584,3,PROD11820,SELL8317,,10,10
ORD217500,2,PROD11936,SELL3218,50,10,60
ORD236971,2,PROD10614,SELL4043,75,10,85
ORD223378,3,PROD10112,SELL5826,20,15,35
ORD236189,3,PROD10343,SELL7538,,5,5
ORD239320,3,PROD11744,SELL6372,35,5,40
ORD230427,4,PROD11216,SELL6180,120,10,130
ORD229220,3,PROD11572,SELL5946,10,20,30
ORD235561,3,PROD11729,SELL8102,10,10,20
ORD246713,2,PROD10254,SELL8858,20,0,20
ORD245642,1,PROD11920,SELL9388,35,20,55
ORD238095,1,PROD10644,SELL7426,120,15,135
ORD221329,4,PROD11298,SELL8654,10,15,25
ORD220968,1,PROD11191,SELL6663,10,15,25
ORD236936,3,PROD11971,SELL7378,120,15,135
ORD244122,3,PROD10643,SELL7196,120,10,130
ORD226477,2,PROD11844,SELL6041,35,5,40
ORD202867,1,PROD11622,SELL3757,75,0,75
ORD249599,1,PROD11613,SELL8202,35,20,55
ORD224406,2,PROD11391,SELL9418,35,0,35
ORD207402,2,PROD11795,SELL1443,75,5,80
ORD245885,1,PROD11935,SELL5038,50,20,70
ORD229251,4,PROD10569,SELL7280,20,5,25
ORD227871,3,PROD11039,SELL4176,10,10,20
ORD236055,3,PROD10266,SELL2752,,5,5
ORD216549,1,PROD11743,SELL5755,10,10,20
ORD216817,1,PROD11760,SELL5143,120,5,125
ORD215420,2,PROD11648,SELL1567,50,20,70
ORD218203,4,PROD11894,SELL8042,20,10,30
ORD204165,2,PROD10294,SELL6581,,10,10
ORD202232,3,PROD11886,SELL3388,75,10,85
ORD247230,4,PROD10541,SELL1107,,15,15
ORD226249,4,PROD11092,SELL6013,,20,20
ORD232907,3,PROD11720,SELL8598,10,15,25
ORD232343,2,PROD11289,SELL6392,120,15,135
ORD237019,4,PROD11969,SELL7279,20,10,30
ORD243338,2,PROD10456,SELL4064,50,20,70
ORD226079,2,PROD11511,SELL4460,50,10,60
ORD240723,2,PROD11167,SELL2681,35,10,45
ORD237184,1,PROD10460,SELL1862,120,0,120
ORD246991,2,PROD11854,SELL3617,,15,15
ORD228835,2,PROD10697,SELL9398,75,5,80
ORD232486,4,PROD11103,SELL8548,75,0,75
ORD208082,2,PROD10209,SELL4022,120,0,120
ORD241161,1,PROD11827,SELL3760,120,0,120
ORD220569,2,PROD11831,SELL3432,35,15,50
ORD246049,4,PROD10484,SELL9792,50,5,55
ORD221952,3,PROD11094,SELL5485,10,15,25
ORD212873,4,PROD10047,SELL1305,75,0,75
ORD217853,2,PROD10770,SELL3513,75,5,80
ORD237664,2,PROD10920,SELL6441,,5,5
ORD228042,3,PROD10149,SELL2911,35,20,55
ORD203553,4,PROD10961,SELL4834,35,5,40
ORD225252,1,PROD10586,SELL6947,75,5,80
ORD237516,1,PROD11872,SELL8497,120,0,120
ORD247461,3,PROD11952,SELL1837,10,0,10
ORD208029,2,PROD11292,SELL9584,120,15,135
ORD201889,2,PROD11912,SELL8340,35,15,50
ORD234596,4,PROD11862,SELL3752,35,5,40
ORD248146,1,PROD10319,SELL3751,35,10,45
ORD215169,1,PROD10441,SELL6648,,15,15
ORD239965,2,PROD11725,SELL1049,75,20,95
ORD223765,1,PROD10845,SELL1449,,20,20
ORD213727,2,PROD11988,SELL2767,10,10,20
ORD221134,3,PROD11066,SELL1573,75,10,85
ORD232453,2,PROD11669,SELL5016,50,5,55
ORD210595,1,PROD11139,SELL3049,35,0,35
ORD213675,2,PROD11919,SELL4530,120,15,135
ORD201359,2,PROD11391,SELL4054,20,10,30
ORD232852,2,PROD10160,SELL8072,,15,15
ORD201141,3,PROD11792,SELL3853,,10,10
ORD209921,1,PROD10175,SELL1457,,5,5
ORD245538,1,PROD10108,SELL8572,10,0,10
ORD223008,2,PROD10870,SELL2696,35,0,35
ORD236999,3,PROD10884,SELL7465,120,15,135
ORD239206,1,PROD10428,SELL4109,120,15,135
ORD216699,2,PROD11318,SELL7462,35,0,35
ORD225072,2,PROD10393,SELL9929,20,15,35
ORD225196,1,PROD11102,SELL3104,75,20,95
ORD203639,2,PROD11535,SELL3638,75,5,80
ORD248121,1,PROD10189,SELL8216,,10,10
ORD240977,4,PROD11421,SELL9382,75,15,90
ORD225191,2,PROD11796,SELL1830,75,10,85
ORD200148,2,PROD11536,SELL3264,20,15,35
ORD237303,1,PROD10165,SELL2488,20,20,40
ORD220698,2,PROD10974,SELL1311,10,5,15
ORD244939,1,PROD10196,SELL3225,20,10,30
ORD206149,4,PROD11771,SELL8101,20,20,40
ORD225246,1,PROD11562,SELL2869,20,20,40
ORD209210,1,PROD11403,SELL7883,50,20,70
ORD219326,4,PROD10889,SELL5066,,0,0
ORD225850,4,PROD10215,SELL8036,,15,15
ORD211324,1,PROD10876,SELL9198,50,5,55
ORD226078,4,PROD11772,SELL5664,10,5,15
ORD206005,3,PROD11485,SELL8283,75,10,85
ORD210307,3,PROD10739,SELL3210,20,15,35
ORD221944,2,PROD11148,SELL1312,10,5,15
ORD245308,4,PROD10262,SELL5641,20,5,25
ORD217267,3,PROD10799,SELL3268,120,20,140
ORD228316,4,PROD11710,SELL5450,50,5,55
ORD221570,3,PROD11390,SELL1657,20,0,20
ORD222330,4,PROD10486,SELL6548,120,5,125
ORD212247,3,PROD10605,SELL7378,120,20,140
ORD235330,1,PROD11803,SELL7373,75,15,90
ORD211245,1,PROD11141,SELL5036,35,20,55
ORD243622,3,PROD11072,SELL4893,50,0,50
ORD224730,4,PROD10490,SELL8535,10,0,10
ORD221838,3,PROD10660,SELL7804,,15,15
ORD243853,2,PROD10471,SELL2559,50,5,55
ORD233155,1,PROD10945,SELL8143,120,5,125
ORD216387,2,PROD11926,SELL3125,20,10,30
ORD241944,3,PROD10203,SELL8747,20,0,20
ORD202427,1,PROD11761,SELL3315,50,15,65
ORD226314,1,PROD11464,SELL7091,10,20,30
ORD245088,4,PROD11726,SELL3652,75,10,85
ORD217418,3,PROD11044,SELL1287,,0,0
ORD249867,1,PROD10067,SELL4148,75,20,95
ORD224270,1,PROD11838,SELL9168,120,20,140
ORD234300,3,PROD11753,SELL7903,120,5,125
ORD206328,2,PROD10147,SELL5875,50,5,55
ORD242137,1,PROD10124,SELL5907,35,0,35
ORD245911,4,PROD10012,SELL6703,,15,15
ORD201902,2,PROD11654,SELL3654,120,10,130
ORD217305,4,PROD11137,SELL9184,20,10,30
ORD200693,3,PROD10938,SELL8919,35,5,40
ORD247615,2,PROD11137,SELL2787,10,5,15
ORD241626,4,PROD10412,SELL5892,,5,5
ORD217635,2,PROD11805,SELL6390,20,5,25
ORD231194,3,PROD11796,SELL8698,75,5,80
ORD249253,2,PROD11193,SELL7849,20,0,20
ORD222197,4,PROD10611,SELL5880,,0,0
ORD245313,4,PROD11626,SELL4217,120,0,120
ORD249110,1,PROD10698,SELL4837,10,0,10
ORD234568,4,PROD11801,SELL9952,20,15,35
ORD232839,1,PROD11700,SELL3444,,5,5
ORD224050,3,PROD10616,SELL7073,35,5,40
ORD247463,1,PROD11899,SELL6039,20,10,30
ORD217267,3,PROD11632,SELL4983,35,0,35
ORD235817,3,PROD10283,SELL3395,120,15,135
ORD236671,1,PROD10218,SELL8109,35,15,50
ORD207408,2,PROD10396,SELL1162,75,20,95
ORD228786,4,PROD11343,SELL7498,75,10,85
ORD229248,4,PROD11702,SELL3122,,5,5
ORD224206,1,PROD11432,SELL6809,120,0,120
ORD221930,2,PROD10762,SELL3663,,20,20
ORD209894,1,PROD10435,SELL5391,120,15,135
ORD238415,2,PROD10950,SELL2832,35,20,55
ORD206690,2,PROD11720,SELL5744,10,0,10
ORD214102,3,PROD11709,SELL3148,120,10,130
ORD203211,2,PROD10884,SELL7170,50,10,60
ORD240887,1,PROD10078,SELL9605,10,5,15
ORD224303,3,PROD10973,SELL1031,20,5,25
ORD216691,2,PROD10589,SELL6736,50,0,50
ORD213074,4,PROD11907,SELL8053,50,5,55
ORD210081,4,PROD10200,SELL7209,75,0,75
ORD210173,1,PROD11976,SELL6541,35,10,45
ORD237255,4,PROD10758,SELL2686,50,0,50
ORD246706,2,PROD11065,SELL7175,120,15,135
ORD216470,1,PROD11089,SELL6536,,0,0
ORD221882,4,PROD10989,SELL1490,50,20,70
ORD233633,3,PROD10272,SELL3769,,10,10
ORD231812,2,PROD11576,SELL8923,120,20,140
ORD211940,3,PROD10764,SELL3681,,5,5
ORD208344,3,PROD10135,SELL8897,10,20,30
ORD222999,3,PROD10484,SELL8272,35,10,45
ORD219095,1,PROD10941,SELL1550,10,5,15
ORD200617,1,PROD11188,SELL3691,75,15,90
ORD243297,1,PROD10253,SELL9204,20,5,25
ORD209710,3,PROD11275,SELL7068,35,20,55
ORD203921,3,PROD10303,SELL5967,20,10,30
ORD214219,2,PROD10947,SELL7254,20,20,40
ORD200937,4,PROD10343,SELL4760,10,0,10
ORD213158,4,PROD10667,SELL1530,75,5,80
ORD201614,2,PROD11431,SELL2172,35,10,45
ORD207435,3,PROD11274,SELL7958,75,15,90
ORD218908,4,PROD10715,SELL1756,,0,0
ORD248462,1,PROD10860,SELL1651,35,20,55
ORD222914,4,PROD10835,SELL6942,,5,5
ORD236175,2,PROD10038,SELL3608,75,5,80
ORD244860,3,PROD11087,SELL4013,120,10,130
ORD214802,4,PROD11156,SELL7288,20,10,30
ORD236422,1,PROD10380,SELL9379,120,10,130
ORD201264,4,PROD10809,SELL4998,,15,15
ORD220707,1,PROD10236,SELL7871,50,0,50
ORD218069,3,PROD11864,SELL1711,120,10,130
ORD220552,3,PROD10616,SELL9554,20,5,25
ORD245051,4,PROD11688,SELL2551,75,5,80
ORD211521,4,PROD10966,SELL2362,75,0,75
ORD246070,4,PROD10351,SELL2484,10,0,10
ORD237086,1,PROD11779,SELL3585,35,15,50
ORD205645,2,PROD11708,SELL4235,50,15,65
ORD216868,1,PROD11954,SELL2503,,20,20
ORD210430,1,PROD10021,SELL5937,50,0,50
ORD239177,4,PROD11156,SELL6030,75,15,90
ORD212844,4,PROD10474,SELL7260,,10,10
ORD225557,4,PROD10571,SELL7081,75,20,95
ORD239127,3,PROD11473,SELL6624,120,0,120
ORD232043,3,PROD10614,SELL1448,,15,15
ORD210385,4,PROD11401,SELL3973,35,0,35
ORD214858,1,PROD10868,SELL3542,120,15,135
ORD239665,4,PROD11299,SELL8315,35,5,40
ORD240117,2,PROD11500,SELL9400,75,0,75
ORD248619,4,PROD10858,SELL5753,10,20,30
ORD205248,4,PROD10367,SELL3037,75,5,80
ORD202612,1,PROD11422,SELL8623,10,0,10
ORD205983,3,PROD11108,SELL9951,50,0,50
ORD213344,4,PROD10257,SELL6307,75,10,85
ORD227014,3,PROD10376,SELL7481,20,20,40
ORD241042,3,PROD10039,SELL9441,50,20,70
ORD203096,4,PROD11771,SELL6014,35,0,35
ORD229124,2,PROD10498,SELL9094,35,0,35
ORD223984,4,PROD11320,SELL6755,10,0,10
ORD237961,1,PROD11537,SELL9445,10,20,30
ORD205763,3,PROD10849,SELL1098,10,0,10
ORD226263,1,PROD10813,SELL9164,,5,5
ORD235245,3,PROD10132,SELL3545,120,15,135
ORD211766,3,PROD10597,SELL2553,35,10,45
ORD201989,3,PROD10172,SELL9150,20,10,30
ORD242379,1,PROD11814,SELL2740,35,5,40
ORD245757,4,PROD10702,SELL7831,50,0,50
ORD241811,4,PROD10363,SELL8652,35,20,55
ORD225035,1,PROD10614,SELL4482,120,20,140
ORD240253,1,PROD11643,SELL3869,120,5,125
ORD246397,1,PROD10841,SELL4236,120,15,135
ORD226187,2,PROD11519,SELL7495,,10,10
ORD221945,3,PROD11776,SELL8197,35,10,45
ORD239077,4,PROD11831,SELL4524,120,15,135
ORD221955,2,PROD11068,SELL1617,10,15,25
ORD239056,1,PROD11223,SELL7499,20,15,35
ORD210761,2,PROD10405,SELL6508,75,5,80
ORD244320,2,PROD11686,SELL2860,75,5,80
ORD207204,1,PROD10395,SELL9086,75,0,75
ORD220891,3,PROD10249,SELL4610,120,5,125
ORD208577,2,PROD11194,SELL9663,,15,15
ORD248045,1,PROD10017,SELL9452,,0,0
ORD204133,2,PROD10716,SELL7693,,10,10
ORD215892,4,PROD10654,SELL4818,20,5,25
ORD230880,4,PROD11922,SELL4816,35,20,55
ORD223769,4,PROD11030,SELL7627,10,5,15
ORD227891,1,PROD10616,SELL6339,10,10,20
ORD219498,1,PROD11013,SELL1713,50,15,65
ORD234933,3,PROD11102,SELL3510,20,15,35
ORD219037,3,PROD10892,SELL8353,10,5,15
ORD225923,4,PROD11303,SELL9748,,20,20
ORD200197,4,PROD11534,SELL2540,50,15,65
ORD242465,3,PROD11509,SELL9045,,5,5
ORD222778,2,PROD10014,SELL2254,10,15,25
ORD209208,4,PROD10406,SELL9452,50,10,60
ORD202515,2,PROD10934,SELL6979,,15,15
ORD225407,4,PROD10943,SELL5854,,20,20
ORD231868,1,PROD10731,SELL9385,,10,10
ORD248718,1,PROD10974,SELL9315,35,10,45
ORD207670,3,PROD10942,SELL7248,50,20,70
ORD218416,4,PROD11308,SELL6197,120,20,140
ORD216022,4,PROD11845,SELL4728,75,5,80
ORD217641,2,PROD11929,SELL4861,35,20,55
ORD222600,4,PROD10956,SELL9595,35,20,55
ORD215722,1,PROD10817,SELL1932,120,20,140
ORD205281,1,PROD11672,SELL4578,20,15,35
ORD205018,4,PROD11248,SELL9078,20,20,40
ORD229391,1,PROD11239,SELL2984,50,10,60
ORD229955,1,PROD11063,SELL5669,50,5,55
ORD231195,3,PROD10150,SELL1689,50,0,50
ORD216720,2,PROD11109,SELL7855,10,5,15
ORD205608,2,PROD11033,SELL8081,35,20,55
ORD214027,4,PROD11658,SELL9708,120,20,140
ORD237060,1,PROD10408,SELL9401,,10,10
ORD217378,1,PROD11086,SELL9113,75,10,85
ORD211493,3,PROD11003,SELL6231,50,5,55
ORD249126,1,PROD11469,SELL6331,35,15,50
ORD200099,2,PROD10132,SELL7114,10,5,15
ORD247709,4,PROD11858,SELL5668,120,0,120
ORD218494,3,PROD10364,SELL4126,10,20,30
ORD246391,4,PROD10789,SELL6292,120,0,120
ORD227533,4,PROD11955,SELL6483,120,15,135
ORD235099,3,PROD10186,SELL2811,75,10,85
ORD248916,3,PROD10056,SELL9351,120,20,140
ORD235621,2,PROD11334,SELL8822,120,20,140
ORD224557,1,PROD10735,SELL5586,50,5,55
ORD246678,3,PROD10529,SELL2789,75,15,90
ORD240073,1,PROD11434,SELL6420,10,20,30
ORD214873,1,PROD11514,SELL9350,35,10,45
ORD246369,3,PROD10231,SELL6554,120,0,120
ORD205889,3,PROD10041,SELL2201,35,5,40
ORD200990,3,PROD10700,SELL2375,120,20,140
ORD218858,1,PROD10471,SELL6938,,5,5
ORD245806,4,PROD11602,SELL5463,50,15,65
ORD249194,2,PROD10444,SELL6704,10,15,25
ORD234803,3,PROD10139,SELL8277,,15,15
ORD219763,2,PROD11017,SELL8212,,5,5
ORD209837,4,PROD11953,SELL9807,50,5,55
ORD228548,2,PROD11386,SELL5396,75,15,90
ORD204242,1,PROD11909,SELL2152,120,5,125
ORD212189,4,PROD11555,SELL9726,,15,15
ORD221296,1,PROD11834,SELL8870,75,0,75
ORD242686,1,PROD10723,SELL1902,20,0,20
ORD219571,1,PROD11957,SELL8344,50,20,70
ORD226064,4,PROD10126,SELL5380,20,20,40
ORD203740,2,PROD11919,SELL2332,,20,20
ORD249995,2,PROD11659,SELL5121,75,15,90
ORD248071,3,PROD10380,SELL6994,20,10,30
ORD219662,1,PROD11408,SELL6301,35,20,55
ORD228641,1,PROD10732,SELL6777,20,5,25
ORD207265,2,PROD10447,SELL4184,10,10,20
ORD231771,1,PROD10774,SELL2226,10,10,20
ORD228884,4,PROD11570,SELL5948,35,20,55
ORD222452,1,PROD11592,SELL8263,10,20,30
ORD218679,4,PROD10902,SELL5211,,10,10
ORD219281,3,PROD11329,SELL3354,,5,5
ORD230231,3,PROD10779,SELL3716,20,10,30
ORD203927,2,PROD11557,SELL7363,120,0,120
ORD207499,2,PROD11537,SELL8242,35,10,45
ORD211200,1,PROD10159,SELL6985,,0,0
ORD219491,3,PROD11819,SELL6657,10,5,15
ORD228575,3,PROD10977,SELL8154,35,0,35
ORD228057,1,PROD10697,SELL5210,50,20,70
ORD234999,3,PROD10574,SELL3329,10,20,30
ORD208258,3,PROD11713,SELL2884,75,10,85
ORD202080,2,PROD10679,SELL3279,120,10,130
ORD238054,3,PROD10414,SELL5576,75,10,85
ORD231059,2,PROD10600,SELL8571,120,0,120
ORD242507,1,PROD10723,SELL9504,20,5,25
ORD217652,2,PROD10747,SELL7762,35,5,40
ORD237459,3,PROD10229,SELL1280,,10,10
ORD225424,1,PROD11617,SELL7782,35,10,45
ORD230762,3,PROD11734,SELL9546,120,5,125
ORD239530,3,PROD10943,SELL6941,10,20,30
ORD224076,4,PROD11950,SELL6287,120,10,130
ORD231176,2,PROD10763,SELL1278,120,20,140
ORD200601,1,PROD10159,SELL8231,50,0,50
ORD222643,2,PROD10764,SELL6121,,0,0
ORD239812,2,PROD10152,SELL3554,75,10,85
ORD212393,3,PROD11205,SELL5451,10,0,10
ORD221164,2,PROD11800,SELL7092,35,10,45
ORD225988,2,PROD11468,SELL2994,120,10,130
ORD202582,1,PROD10878,SELL1005,120,0,120
ORD211042,3,PROD10456,SELL9499,120,10,130
ORD226864,1,PROD11884,SELL5455,120,20,140
ORD200095,2,PROD11372,SELL3682,120,20,140
ORD248437,3,PROD10434,SELL8298,50,15,65
ORD208425,4,PROD10876,SELL3572,50,15,65
ORD212976,2,PROD11437,SELL6144,120,0,120
ORD204677,2,PROD11518,SELL7158,50,5,55
ORD246285,1,PROD11712,SELL3614,10,10,20
ORD228791,4,PROD10728,SELL8992,75,20,95
ORD216164,3,PROD10785,SELL7234,20,15,35
ORD223158,3,PROD11087,SELL6691,120,5,125
ORD219192,2,PROD10763,SELL1855,120,0,120
ORD234003,1,PROD10490,SELL2619,20,0,20
ORD248007,4,PROD10293,SELL4027,20,15,35
ORD240955,2,PROD11012,SELL3333,50,5,55
ORD215032,1,PROD10654,SELL4522,20,0,20
ORD246575,2,PROD11629,SELL6209,50,5,55
ORD245894,2,PROD11469,SELL3696,50,5,55
ORD226811,3,PROD11154,SELL7922,35,10,45
ORD224993,1,PROD10683,SELL4720,75,5,80
ORD216936,3,PROD10894,SELL9165,50,10,60
ORD218971,3,PROD10278,SELL4747,20,20,40
ORD240734,4,PROD11090,SELL4405,,15,15
ORD240468,4,PROD10165,SELL7128,20,20,40
ORD221577,3,PROD11882,SELL4877,50,5,55
ORD228466,2,PROD10819,SELL5680,10,5,15
ORD230105,3,PROD11870,SELL6979,75,0,75
ORD204065,4,PROD10742,SELL1081,75,0,75
ORD208722,4,PROD10625,SELL6598,75,20,95
ORD230469,4,PROD11771,SELL7621,50,15,65
ORD215374,4,PROD10315,SELL2422,35,0,35
ORD246701,3,PROD10339,SELL7028,120,15,135
ORD243131,2,PROD11266,SELL3926,,20,20
ORD213616,2,PROD11692,SELL4231,35,15,50
ORD203089,2,PROD10549,SELL1515,,10,10
ORD206227,3,PROD11920,SELL8660,,10,10
ORD204800,1,PROD10884,SELL3993,20,0,20
ORD200917,2,PROD11772,SELL1762,20,5,25
ORD244219,1,PROD10730,SELL2548,10,15,25
ORD214703,2,PROD11605,SELL1344,20,0,20
ORD224273,4,PROD10490,SELL8456,10,15,25
ORD222921,3,PROD10235,SELL7979,20,10,30
ORD202067,3,PROD11946,SELL7106,,15,15
ORD225595,2,PROD11665,SELL2788,35,15,50
ORD226599,2,PROD11886,SELL5435,10,20,30
ORD230661,4,PROD10866,SELL8555,75,0,75
ORD246842,4,PROD10518,SELL2504,10,15,25
ORD225916,4,PROD11572,SELL7376,,5,5
ORD235172,4,PROD11467,SELL9323,10,15,25
ORD223701,2,PROD10530,SELL9922,20,10,30
ORD208963,4,PROD10877,SELL6475,75,0,75
ORD246674,2,PROD11580,SELL9902,50,0,50
ORD231132,2,PROD11646,SELL3400,120,15,135
ORD214393,3,PROD10394,SELL4490,20,0,20
ORD248181,3,PROD10911,SELL1734,35,5,40
ORD221864,2,PROD10519,SELL7676,75,20,95
ORD249868,2,PROD10502,SELL5815,120,15,135
ORD229094,2,PROD10471,SELL5695,75,0,75
ORD242040,3,PROD11308,SELL1140,120,10,130
ORD220543,2,PROD11399,SELL7254,50,10,60
ORD248731,3,PROD11366,SELL6542,75,20,95
ORD239197,4,PROD11358,SELL4678,20,0,20
ORD222869,3,PROD11155,SELL1765,35,5,40
ORD235324,1,PROD11731,SELL2204,,5,5
ORD234225,2,PROD10858,SELL5537,35,0,35
ORD219985,4,PROD10057,SELL6374,50,10,60
ORD203837,2,PROD10910,SELL5038,120,15,135
ORD224656,2,PROD11247,SELL2572,20,15,35
ORD224414,3,PROD11070,SELL8685,20,20,40
ORD220379,2,PROD10620,SELL9479,120,5,125
ORD202695,3,PROD11665,SELL2484,20,15,35
ORD204511,1,PROD11930,SELL7658,,5,5
ORD227242,2,PROD10479,SELL3783,50,10,60
ORD243141,2,PROD11413,SELL5272,,10,10
ORD239797,3,PROD11367,SELL6505,10,15,25
ORD216341,2,PROD11858,SELL7468,120,20,140
ORD220263,3,PROD11017,SELL2471,35,20,55
ORD203762,3,PROD10621,SELL1230,120,10,130
ORD229230,1,PROD11354,SELL9105,50,5,55
ORD232990,1,PROD11098,SELL1730,10,15,25
ORD214450,2,PROD10695,SELL5254,120,5,125
ORD214661,4,PROD11022,SELL8404,20,15,35
ORD222723,3,PROD11940,SELL7480,20,20,40
ORD217398,3,PROD10485,SELL9989,20,15,35
ORD233786,3,PROD11457,SELL9707,20,20,40
ORD218680,4,PROD10210,SELL4650,75,5,80
ORD241185,4,PROD10507,SELL6587,50,5,55
ORD231169,3,PROD11921,SELL6706,50,10,60
ORD227701,3,PROD10933,SELL9929,35,20,55
ORD231464,1,PROD10661,SELL4279,20,0,20
ORD237350,3,PROD10822,SELL7055,35,15,50
ORD205269,1,PROD10213,SELL9668,10,15,25
ORD216068,2,PROD11205,SELL7279,35,5,40
ORD211319,2,PROD11036,SELL4214,75,0,75
ORD220331,1,PROD11576,SELL3723,120,20,140
ORD239121,3,PROD10055,SELL9454,120,20,140
ORD204411,3,PROD10041,SELL8450,120,20,140
ORD209778,2,PROD10116,SELL8785,120,0,120
ORD204495,2,PROD11352,SELL3758,20,15,35
ORD242475,4,PROD10233,SELL2325,120,15,135
ORD221631,2,PROD11209,SELL3000,20,20,40
ORD224453,3,PROD11781,SELL7807,,5,5
ORD233536,4,PROD11680,SELL9276,75,20,95
ORD224599,2,PROD11769,SELL4637,20,0,20
ORD212618,1,PROD11026,SELL2783,20,5,25
ORD205290,3,PROD11153,SELL6905,,10,10
ORD245160,1,PROD10081,SELL8721,,15,15
ORD212193,4,PROD10148,SELL5872,10,15,25
ORD236060,2,PROD11983,SELL5798,50,20,70
ORD206111,2,PROD11041,SELL4591,20,20,40
ORD207224,4,PROD10340,SELL2017,20,20,40
ORD248679,3,PROD11860,SELL3836,20,5,25
ORD225760,4,PROD11855,SELL3740,120,10,130
ORD205227,1,PROD10823,SELL7226,20,10,30
ORD218496,2,PROD11395,SELL3917,10,0,10
ORD235915,1,PROD10475,SELL8398,35,5,40
ORD244077,4,PROD11030,SELL9519,50,20,70
ORD203947,3,PROD10727,SELL6277,50,5,55
ORD243457,3,PROD10593,SELL2986,35,0,35
ORD238819,1,PROD10773,SELL6076,120,10,130
ORD248874,4,PROD11939,SELL7992,20,20,40
ORD209141,1,PROD10338,SELL3095,50,15,65
ORD220913,2,PROD11608,SELL2806,75,5,80
ORD247026,2,PROD11066,SELL8495,,5,5
ORD225201,1,PROD11796,SELL3373,120,5,125
ORD240243,1,PROD11974,SELL7985,,10,10
ORD231726,4,PROD10510,SELL6008,75,5,80
ORD200404,3,PROD10699,SELL6458,20,10,30
ORD205755,1,PROD11200,SELL5522,75,0,75
ORD244829,3,PROD10878,SELL2020,,20,20
ORD224718,3,PROD10701,SELL1625,50,5,55
ORD236488,4,PROD11760,SELL3030,35,15,50
ORD219190,4,PROD11353,SELL8977,20,5,25
ORD249439,3,PROD11783,SELL7225,,10,10
ORD236935,2,PROD11611,SELL4595,50,20,70
ORD201818,2,PROD10649,SELL2901,35,20,55
ORD237417,2,PROD11122,SELL5756,50,10,60
ORD221767,2,PROD11129,SELL7688,20,20,40
ORD211484,3,PROD11512,SELL4736,,20,20
ORD234708,3,PROD10124,SELL3981,75,15,90
ORD230450,4,PROD10798,SELL3986,35,15,50
ORD233835,4,PROD10861,SELL2636,75,0,75
ORD233757,1,PROD11227,SELL4488,10,15,25
ORD208480,2,PROD10275,SELL7442,,15,15
ORD238911,1,PROD10370,SELL8638,35,5,40
ORD244854,3,PROD11482,SELL8240,,0,0
ORD229452,1,PROD11895,SELL9180,35,10,45
ORD203107,1,PROD10675,SELL2851,50,10,60
ORD237401,2,PROD10328,SELL6770,50,5,55
ORD221603,4,PROD11357,SELL6248,20,5,25
ORD217558,1,PROD11407,SELL5758,75,0,75
ORD225735,3,PROD11413,SELL3513,10,5,15
ORD242765,3,PROD11609,SELL5640,50,15,65
ORD248407,4,PROD10643,SELL3787,50,5,55
ORD246454,1,PROD11875,SELL1891,50,15,65
ORD219921,1,PROD11858,SELL3158,75,0,75
ORD223975,2,PROD10373,SELL6178,10,10,20
ORD240548,2,PROD10737,SELL6780,120,0,120
ORD248245,2,PROD10691,SELL5788,20,5,25
ORD232494,4,PROD10143,SELL8292,10,10,20
ORD211219,2,PROD11459,SELL7244,50,0,50
ORD229712,4,PROD10738,SELL6739,75,15,90
ORD217027,1,PROD11350,SELL7098,,10,10
ORD230292,2,PROD11413,SELL7846,120,10,130
ORD222227,4,PROD11194,SELL5964,10,0,10
ORD224428,1,PROD11278,SELL7256,10,0,10
ORD237742,2,PROD10030,SELL9586,35,15,50
ORD212392,2,PROD11327,SELL3653,10,15,25
ORD247952,1,PROD10758,SELL4837,20,15,35
ORD231784,3,PROD11574,SELL6176,,20,20
ORD226198,3,PROD11946,SELL5256,35,5,40
ORD249706,2,PROD11408,SELL9937,120,15,135
ORD206069,2,PROD10488,SELL1320,10,15,25
ORD218227,4,PROD11653,SELL9293,120,10,130
ORD216916,3,PROD11931,SELL3818,10,15,25
ORD240599,4,PROD11841,SELL4652,,5,5
ORD233401,1,PROD10684,SELL2505,35,20,55
ORD229175,3,PROD10862,SELL5375,50,0,50
ORD222187,2,PROD10928,SELL1129,75,0,75
ORD218564,1,PROD11731,SELL9665,120,15,135
ORD217340,1,PROD11448,SELL8180,75,20,95
ORD211653,4,PROD10914,SELL5679,50,10,60
ORD219440,4,PROD10552,SELL9032,35,15,50
ORD242317,3,PROD11515,SELL8836,20,15,35
ORD244608,2,PROD11305,SELL4740,120,20,140
ORD202718,4,PROD10857,SELL2436,10,10,20
ORD246006,1,PROD11881,SELL1499,35,5,40
ORD219756,1,PROD10595,SELL2129,20,15,35
ORD204209,3,PROD10721,SELL8876,35,5,40
ORD236425,2,PROD10076,SELL5667,,10,10
ORD219254,1,PROD11957,SELL6589,10,0,10
ORD208251,3,PROD10965,SELL3128,50,5,55
ORD233694,2,PROD11016,SELL3456,50,0,50
ORD212240,4,PROD10739,SELL6677,120,10,130
ORD241254,4,PROD11518,SELL8824,75,0,75
ORD200615,3,PROD10207,SELL8976,50,0,50
ORD217967,3,PROD11023,SELL9744,120,15,135
ORD210319,3,PROD11165,SELL8347,75,15,90
ORD225626,2,PROD10320,SELL8739,,0,0
ORD236623,2,PROD10632,SELL4755,50,10,60
ORD236275,2,PROD10079,SELL3925,35,0,35
